CG,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t3,0
CG,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t4,0
ILF,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t1,0
ILF,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t2,0
ILF,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t3,0
ILF,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t4,0
SLF_I,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t1,0
SLF_I,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t2,543 
SLF_I,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t3,0
SLF_I,main_effect_amyloid_on_fc,log_fc_smooth,prs_apoe_int,t4,0
ATR,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,5 
ATR,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,2348 
ATR,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
ATR,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_1,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,0
CC_1,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,0
CC_1,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_1,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_2,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,0
CC_2,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,1779 
CC_2,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_2,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,7 
CC_4,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,122 
CC_4,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,2401 
CC_4,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_4,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_5,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,166 
CC_5,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,975 
CC_5,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_5,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_6,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,0
CC_6,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,83 
CC_6,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_6,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,28 
IFO,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,0
IFO,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,3350 
IFO,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
IFO,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,0
ILF,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,0
ILF,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,0
ILF,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
ILF,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,81 
MLF,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,0
MLF,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,49 
MLF,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
MLF,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,0
OR,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t1,0
OR,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t2,199 
OR,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t3,0
OR,main_effect_amyloid_on_fd,fd_smooth,prs_apoe_int,t4,0
SLF_I,main_effect_amyloid_pathway_on_fd,fd_smooth,pathway5_amyloid_noapoe_BA_int,t1,0
SLF_I,main_effect_amyloid_pathway_on_fd,fd_smooth,pathway5_amyloid_noapoe_BA_int,t2,0
SLF_II,main_effect_amyloid_pathway_on_fd,fd_smooth,pathway5_amyloid_noapoe_BA_int,t1,148 
SLF_II,main_effect_amyloid_pathway_on_fd,fd_smooth,pathway5_amyloid_noapoe_BA_int,t2,0
CC_6,main_effect_immune_on_fc,log_fc_smooth,pathway1_immuneactiv_noapoe_BA_int,t1,0
CC_6,main_effect_immune_on_fc,log_fc_smooth,pathway1_immuneactiv_noapoe_BA_int,t2,0
MLF,main_effect_immune_on_fc,log_fc_smooth,pathway1_immuneactiv_noapoe_BA_int,t1,0
MLF,main_effect_immune_on_fc,log_fc_smooth,pathway1_immuneactiv_noapoe_BA_int,t2,182 
SLF_I,main_effect_inflammatory_on_fd,fd_smooth,pathway3_inflammatory_noapoe_BA_int,t1,30 
SLF_I,main_effect_inflammatory_on_fd,fd_smooth,pathway3_inflammatory_noapoe_BA_int,t2,0
SLF_II,main_effect_inflammatory_on_fd,fd_smooth,pathway3_inflammatory_noapoe_BA_int,t1,432 
SLF_II,main_effect_inflammatory_on_fd,fd_smooth,pathway3_inflammatory_noapoe_BA_int,t2,0
AF,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,478 
AF,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
ATR,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,1005 
ATR,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,210 
CC,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC_2,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,1246 
CC_2,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC_3,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,964 
CC_3,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC_4,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,172 
CC_4,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC_5,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,0
CC_5,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC_7,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,0
CC_7,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
CG,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,0
CG,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
CST,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,0
